20180125004518;5;-4573360785411224;1.0472309418031864;0.7125154895779516
20180125004855;1;2261776397799695632;2.0699698724120377;0.14622057001239158
20180125005325;6;1451318220755792073;1.6451963840659518;0.7112763321495706
20180125005747;5;-2098968991205370038;1.3509885038732743;0.7125154897626005
20180125010223;3;-1556628120257843754;1.5669113032316704;0.7472118962062189
20180125010649;3;-2467452776712499351;1.3534929908932067;0.7372986372223278
20180125011113;6;8634615760272440093;1.755186951293378;0.6232961587229331
20180125011528;5;4497127008821884306;1.011504001038373;0.7918215616337281
20180125011926;1;-1289007434039079725;14.240646901183855;0.11648079306071871
20180125012546;2;-4219083349066230211;1.604432649033368;0.6542750932322411
20180125012958;5;-6066096093811199025;1.5508417885247363;0.7534076829972911
20180125013355;1;5445605162031560878;2.2073478161033053;0.5563816605262745
20180125013826;5;-8398034559796298509;1.4124803167884383;0.7335811650295092
20180125014208;4;-1102790120279126287;1.3066176676838814;0.7719950434812973
20180125014639;2;-5144916312715421649;1.0989391647159241;0.8228004959583873
20180125015127;6;-5465299683243682015;1.7943633976479003;0.7125154896887409
20180125015454;3;-6230295785033531828;13.76129831552801;0.14622057001239158
20180125015920;4;8994016790097590226;3.239938402116816;0.5514250312743725
20180125020319;3;3349738313379069170;13.801243991213662;0.14374225526641884
20180125020905;3;-6024025613936612451;13.801243991213662;0.14374225526641884
20180125021416;2;9032340110976129116;1.1434696089970282;0.7893432468138958
20180125021823;2;-4751523185109863757;0.9614532859499717;0.8178438663925823
20180125022239;6;-6970496700381086963;7.621550957066419;0.2094175960346964
20180125022707;6;2639146019054599750;2.2421908443597465;0.6604708800971729
20180125023108;5;3373189005930293753;1.587594009834299;0.7100371750166278
20180125023516;4;-6459840025550342893;2.772994863942653;0.5291201982651796
20180125023920;6;-4858878737640138666;1.6855651638026279;0.6864931848560272
20180125024338;6;-4688850291570406231;1.6116777990830433;0.7050805454508228
20180125024741;6;-750684301077764972;1.9266525821614886;0.6604708798571295
20180125025139;5;5881109965901560251;1.6570571080459537;0.6009913260091784
20180125025538;6;-8416088030070598901;1.3312505343294203;0.7125154895779516
20180125025933;6;3955622152657031592;1.6117567986508432;0.6840148701100545
20180125030335;2;-3534917019049396633;0.9497133480128745;0.8413878564793233
20180125030744;1;6817354257199074312;1.3379309310345844;0.788104089514769
20180125031147;3;2636755502483351055;1.1802898168268405;0.8116480795276505
20180125031551;5;-8259471560930068732;0.9651393899244004;0.7125154896887409
20180125031959;3;-4283115211340307056;1.5373685294958443;0.7360594797754819
20180125032359;6;491974543648335768;2.163297332352422;0.6864931849298868
20180125032759;4;-1582028409913446410;13.76129831552801;0.14622057001239158
20180125033352;5;-6441784273841067677;1.8019568657195553;0.6815365551978978
20180125033751;3;-8138176862375495764;2.228767278321466;0.6505576209286331
20180125034215;5;7346710007127975312;1.4032671238853143;0.6889714996758595
20180125034632;1;8642780022945016271;2.06983251553929;0.14622057001239158
20180125035045;3;-573040420538513726;1.865255573277432;0.6394052046825451
20180125035443;2;6535370874416771172;1.393675102768039;0.7868649321417827
20180125035855;6;-4826424317156560893;1.9028211777390454;0.7050805454508228
20180125040304;3;355331894466407716;2.818920754736389;0.6133828999236909
20180125040700;3;-9026067096891536394;2.1056099579089045;0.6765799258721362
20180125041110;5;-542481371831056053;0.9611401238849172;0.7273853779983934
20180125041514;3;1102268039674194208;1.4258248082176312;0.7757125157849053
20180125041922;3;26012487624407762;1.321287540402702;0.7509293681774588
20180125042316;6;-5549669594793892373;2.8322355543370583;0.586121437533342
20180125042735;1;-4954506184705673354;1.1076317802533193;0.8079306074825509
20180125043135;4;9001545597821363026;13.841189723623437;0.1412639405204461
20180125043912;1;-9156147436080774265;1.4498729091299216;0.7112763323896141
20180125044317;2;-5785055768431967453;1.4360125496189537;0.744733581460246
20180125044714;1;-988331031502758094;3.799842742886833;0.46220570023470503
20180125045121;1;-3991455272967431841;2.6981351721242457;0.6146220570566339
20180125045523;5;4415885639834258506;1.4619104616999479;0.7496902109521916
20180125045941;1;7848752280424197702;0.9850501387831299;0.81164807960151
20180125050401;1;-241662924552886420;1.3384741348257148;0.6864931849298868
20180125050812;3;6963380163970173975;2.6732029589874005;0.6133828998498314
20180125051211;2;4540652384547585199;0.9920299115234148;0.7868649319571338
20180125051617;6;-2600767058655914920;14.520266853152894;0.09913258983890955
20180125052252;1;5239941181138717341;2.0699256488677147;0.14622057001239158
20180125052757;2;8817546027512167775;0.8361509779867482;0.8327137549422783
20180125053204;3;7006042644660020802;1.2679855649208343;0.7682775714731276
20180125053614;3;-6343672911098038557;1.4648228728638262;0.7224287487464914
20180125054014;3;-2326853350248853080;1.5363852150525894;0.6964064442092158
20180125054417;6;1306002793584307801;3.033096175802389;0.5947955391442465
20180125054844;2;-4454715545608130144;1.6243646910051726;0.676579925761347
20180125055250;2;1208341130148175468;1.1228067947290792;0.8054522925888591
20180125055700;5;6442414270569935673;2.041296542060124;0.6889714996019999
20180125060118;4;-3558059942816227763;1.9081516373704062;0.6765799259459958
